"hearing_id","year","decade","date_begin","date_end","witness_name","witness_affiliation","discipline1","discipline2","discipline3","sociologist","economist","anthropologist","psychologist","polscientist","agency","census","nsfsbe","thinktank","thinktank1","thinktank2","full_committee1","sub_committee1","full_committee2","sub_committee2","title_description","filter","HID","univ_aff"
"HRG-1989-AGS-0005",1989,"1980s","Sep. 18, 1989","Sep. 18, 1989","brian rines","psychologist; representing maine citizens for quality health care","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on aging, select. house","subcommittee on human services","committee on aging, select. house","","health care for the rural elderly: innovative approaches to providing community services and care",1,69563,0
"HRG-1989-ASH-0030",1989,"1980s","Dec. 12, 1989","Dec. 21, 1989","ronald ebert","senior forensic psychologist, mclean hospital, belmont, mass","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on armed services. house","subcommittee on investigations","","","review of navy investigation of u.s.s. iowa explosion",1,69825,0
"HRG-1989-ASH-0030",1989,"1980s","Dec. 12, 1989","Dec. 21, 1989","norman poythress","jr. , psychologist, alabama department of mental healh and mental retardation; adjunct associate professor, psychology, university of alabama","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on armed services. house","subcommittee on investigations","","","review of navy investigation of u.s.s. iowa explosion",1,69825,1
"HRG-1989-ASH-0030",1989,"1980s","Dec. 12, 1989","Dec. 21, 1989","alan berman","psychologist, washington psychological center; professor, psychology, american university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on armed services. house","subcommittee on investigations","","","review of navy investigation of u.s.s. iowa explosion",1,69825,1
"HRG-1989-ASH-0030",1989,"1980s","Dec. 12, 1989","Dec. 21, 1989","roger greene","professor, psychology, texas tech university; director, research, southwest institute for addictive diseases","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on armed services. house","subcommittee on investigations","","","review of navy investigation of u.s.s. iowa explosion",1,69825,1
"HRG-1989-ASH-0030",1989,"1980s","Dec. 12, 1989","Dec. 21, 1989","robert archer","clinical psychologist, department of psychiatry and behavioral sciences, eastern virginia medical school","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on armed services. house","subcommittee on investigations","","","review of navy investigation of u.s.s. iowa explosion",1,69825,1
"HRG-1989-SAP-0040",1989,"1980s","Apr. 11, 1989","Apr. 18, 1989","james woods","dr. , professor, departments of pharmacology and psychology, university of michigan; representing american psychological association","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. senate","subcommittee on agriculture, rural development, and related agencies appropriations","","","agriculture, rural development, and related agencies appropriations, fy90 part 2: department of agreculture; nondepartmental witnesses",1,69847,1
"HRG-1989-SAP-0023",1989,"1980s","May 11, 1989","May 12, 1989","barry edelstein","chair, council of university directors of clinical psychology","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. senate","subcommittee on labor, hhs, and education appropriations","","","departments of labor, health and human services, education and related agencies appropriations, fiscal year 1990 part 4: nondepartmental witnesses",1,69921,1
"HRG-1989-SAP-0023",1989,"1980s","May 11, 1989","May 12, 1989","robert perloff","business administration and psychology professor, university of pittsburgh graduate school of business; representing american psychological association","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. senate","subcommittee on labor, hhs, and education appropriations","","","departments of labor, health and human services, education and related agencies appropriations, fiscal year 1990 part 4: nondepartmental witnesses",1,69921,1
"HRG-1989-CYF-0009",1989,"1980s","Jul. 25, 1989","Jul. 25, 1989","wade nobles","director, institute for the advanced study of black family life and culture","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on children, youth, and families, select. house","","","","barriers and opportunities for america's young black men",1,69948,0
"HRG-1989-VAH-0019",1989,"1980s","May 3, 1989","May 3, 1989","erwin parson","clinical psychologist; psychoanalyst","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on veterans' affairs. house","subcommittee on oversight and investigations","","","concerns of vietnam era veterans",1,70037,0
"HRG-1989-LHR-0015",1989,"1980s","Mar. 9, 1989","Apr. 21, 1989","james whalen","president, ithaca college; representing american association of community and junior colleges and 11 educational organizations","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on labor and human resources. senate","","","","national community service act of 1989",1,70075,1
"HRG-1989-CST-0076",1989,"1980s","Jun. 21, 1989","Sep. 15, 1989","john brown","vice president, advanced research, xerox palo alto research center","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on commerce, science, and transportation. senate","subcommittee on science, technology, and space","","","national high-performance computer technology act of 1989",1,70084,0
"HRG-1989-SAP-0025",1989,"1980s","May 18, 1989","May 19, 1989","robert dooling","professor, psychology, university of maryland; representing american psychological association","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. senate","subcommittee on va, hud, and independent agencies appropriations","","","departments of veterans affairs and housing and urban development, and independent agencies appropriations, fy90 part 3: nondepartmental witnesses",1,70086,1
"HRG-1989-ECJ-0019",1989,"1980s","May 1, 1989","May 1, 1989","urie bronfenbrenner","professor, department of human development and family studies, cornell university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","economic committee. joint","subcommittee on education and health","","","economic and social benefits of early childhood education",1,70328,1
"HRG-1989-IAF-0013",1989,"1980s","Feb. 21, 1989","Feb. 27, 1989","elizabeth shiek","director and staff psychologist, smokey mountain center for mental health","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on indian affairs, select. senate","","","","federal government's relationship with american indians, part 3",1,70420,0
"HRG-1989-IAF-0013",1989,"1980s","Feb. 21, 1989","Feb. 27, 1989","elizabeth shiek","director and staff psychologist, smokey mountain center for mental health","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on indian affairs, select. senate","","","","federal government's relationship with american indians, part 3",1,70420,0
"HRG-1989-LHR-0006",1989,"1980s","Feb. 22, 1989","Feb. 22, 1989","matina horner","president, radcliffe college","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on labor and human resources. senate","","","","early childhood education",1,70548,1
"HRG-1989-VAH-0024",1989,"1980s","Sep. 15, 1989","Sep. 15, 1989","william calvert","psychologist, madison clinic, anderson","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on veterans' affairs. house","subcommittee on oversight and investigations","","","dva benefits and services in indiana to veterans with post traumatic stress disorder",1,70781,0
"HRG-1989-VAH-0024",1989,"1980s","Sep. 15, 1989","Sep. 15, 1989","michael gatton","clinical psychologist, anderson psychiatric clinic","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on veterans' affairs. house","subcommittee on oversight and investigations","","","dva benefits and services in indiana to veterans with post traumatic stress disorder",1,70781,0
"HRG-1989-LHR-0034",1989,"1980s","Sep. 12, 1989","Sep. 12, 1989","james whalen","president, ithaca college; representing american council on education","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on labor and human resources. senate","","","","student athlete right-to-know act",1,70836,1
"HRG-1989-VAS-0013",1989,"1980s","Jun. 14, 1989","Jun. 14, 1989","kenneth klauck","chief, psychology service, va medical center, milwaukee, wis.; representing american psychological association and association of va chief psychologists","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on veterans' affairs. senate","","","","legislation relating to va mental health programs",1,70845,0
"HRG-1989-HEC-0029",1989,"1980s","Feb. 21, 1989","May 4, 1989","robert white","president, national academy of engineering","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on energy and commerce. house","subcommittee on energy and power","","","global warming",1,70874,0
"HRG-1989-EDL-0015",1989,"1980s","Feb. 9, 1989","Apr. 5, 1989","deborah phillips","assistant psychology professor, university of virginia","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on education and labor. house","","","","hearings on child care",1,70885,1
"HRG-1989-CST-0073",1989,"1980s","Sep. 28, 1989","Sep. 29, 1989","herbert simon","professor, computer science and psychology, carnegie-mellon university","Economist","Psychologist","",0,1,0,1,0,"",0,0,0,"","","committee on commerce, science, and transportation. senate","subcommittee on science, technology, and space","","","national science and technology policy",2,70886,1
"HRG-1989-HEC-0030",1989,"1980s","Apr. 6, 1989","Apr. 6, 1989","daniel anderson","psychology professor, university of massachusetts","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on energy and commerce. house","subcommittee on telecommunications and finance","","","children's television",1,70924,1
"HRG-1989-CST-0011",1989,"1980s","Apr. 12, 1989","Apr. 12, 1989","aletha huston","co-director, center for research on the influence of tv on children, university of kansas","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on commerce, science, and transportation. senate","subcommittee on communications","","","education, competitiveness, and children's television",1,71050,1
"HRG-1989-HJH-0083",1989,"1980s","May 10, 1989","May 10, 1989","stephanie o'callaghan","psychologist","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","subcommittee on civil and constitutional rights","","","right to privacy and reproductive freedom",1,71145,0
"HRG-1989-OPH-0029",1989,"1980s","Mar. 27, 1989","Apr. 24, 1989","ruth king","project officer, aids information and education program, association of black psychologists","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on government operations. house","subcommittee on human resources and intergovernmental relations","","","aids epidemic in newark and detroit",1,71154,0
"HRG-1990-EDL-0052",1990,"1990s","Mar. 26, 1990","Mar. 26, 1990","ira kurland","chairperson, social workers and psychologists chapter, united federation of teachers","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on education and labor. house","subcommittee on select education","","","hearing on the reauthorization of eha discretionary programs",1,71269,0
"HRG-1990-EDL-0040",1990,"1990s","Sep. 27, 1990","Sep. 27, 1990","w. banks","department of psychology, howard university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on education and labor. house","subcommittee on select education","","","hearing on the office of educational research and improvement",1,71287,1
"HRG-1990-HAP-0060",1990,"1990s","May 1, 1990","May 3, 1990","roger hamada","clinical psychologist, kapiolani medical center; former associate director, veterans administration stress disorders research laboratory, honolulu, hawaii","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. house","subcommittee on va, hud, and independent agencies appropriations","","","department of veterans affairs and housing and urban development, and independent agencies appropriations for 1991 part 8:testimony of members of congress and other interested individuals and organizations",1,71333,0
